ROUTENAME,LOGPOINT,OPERATION,LPT_DESC,OPN_DESC,DEVICE,PACKAGE,PIN,ALTERNATE,SETUP,PPH,MACHINE_FAMILY,TOOLING_FAMILY,TOOLQTY,CERTIFICATION
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,,ETM-2-64:6548027B,1133,ETM-2-64,6548027B,1,2
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,,ETM-2-64:6548027B,1133,ETM-2-64,6548027B,1,1
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETM-4-64:6548027B,1133,ETM-4-64,6548027B,1,2
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETM-4-64:6548027B,1133,ETM-4-64,6548027B,1,1
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETM-5-128:6548027B,1133,ETM-5-128,6548027B,1,1
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETM-5-128:6548027B,1133,ETM-5-128,6548027B,1,2
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2-64:6548027B,1133,ETS-2-64,6548027B,1,1
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2-64:6548027B,1133,ETS-2-64,6548027B,1,2
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2M-64:6548027B,1133,ETS-2M-64,6548027B,1,1
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2M-64:6548027B,1133,ETS-2M-64,6548027B,1,2
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2-128:6548027B,1133,ETS-2-128,6548027B,1,2
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2-128:6548027B,1133,ETS-2-128,6548027B,1,1
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2Q-64:6548027B,1133,ETS-2Q-64,6548027B,1,1
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2Q-64:6548027B,1133,ETS-2Q-64,6548027B,1,2
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2M-128:6548027B,1133,ETS-2M-128,6548027B,1,2
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2M-128:6548027B,1133,ETS-2M-128,6548027B,1,1
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-4M-128:6548027B,1133,ETS-4M-128,6548027B,1,2
QFN9RFDB,4410,1,FT1,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-4M-128:6548027B,1133,ETS-4M-128,6548027B,1,1
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,,ETM-2-64:6548027B,1148,ETM-2-64,6548027B,1,1
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,,ETM-2-64:6548027B,1148,ETM-2-64,6548027B,1,2
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETM-4-64:6548027B,1148,ETM-4-64,6548027B,1,2
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETM-4-64:6548027B,1148,ETM-4-64,6548027B,1,1
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETM-5-128:6548027B,1148,ETM-5-128,6548027B,1,1
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETM-5-128:6548027B,1148,ETM-5-128,6548027B,1,2
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2-64:6548027B,1148,ETS-2-64,6548027B,1,2
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2-64:6548027B,1148,ETS-2-64,6548027B,1,1
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2M-64:6548027B,1148,ETS-2M-64,6548027B,1,2
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2M-64:6548027B,1148,ETS-2M-64,6548027B,1,1
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2-128:6548027B,1148,ETS-2-128,6548027B,1,1
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2-128:6548027B,1148,ETS-2-128,6548027B,1,2
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2Q-64:6548027B,1148,ETS-2Q-64,6548027B,1,1
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2Q-64:6548027B,1148,ETS-2Q-64,6548027B,1,2
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2M-128:6548027B,1148,ETS-2M-128,6548027B,1,1
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-2M-128:6548027B,1148,ETS-2M-128,6548027B,1,2
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-4M-128:6548027B,1148,ETS-4M-128,6548027B,1,1
QFN9RFDB,4420,1,FT2,,090BRVNR1-G2N#,9X9,RVN300,alt,ETS-4M-128:6548027B,1148,ETS-4M-128,6548027B,1,2
AQFN7RFFT0,4410,1,FT1,,090QRGTRQ12-G2,3X3,RGT300,,ETS-2-64:6527607B,1250,ETS-2-64,6527607B,1,3
AQFN7RFFT0,4410,1,FT1,,090QRGTRQ12-G2,3X3,RGT300,,ETS-2-64:6527607B,1250,ETS-2-64,6527607B,1,2
AQFN7RFFT0,4410,1,FT1,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-2M-64:6527607B,1250,ETS-2M-64,6527607B,1,3
AQFN7RFFT0,4410,1,FT1,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-2M-64:6527607B,1250,ETS-2M-64,6527607B,1,2
AQFN7RFFT0,4410,1,FT1,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-2-128:6527607B,1250,ETS-2-128,6527607B,1,3
AQFN7RFFT0,4410,1,FT1,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-2-128:6527607B,1250,ETS-2-128,6527607B,1,2
AQFN7RFFT0,4410,1,FT1,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-2M-128:6527607B,1250,ETS-2M-128,6527607B,1,3
AQFN7RFFT0,4410,1,FT1,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-2M-128:6527607B,1250,ETS-2M-128,6527607B,1,2
AQFN7RFFT0,4410,1,FT1,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-4M-128:6527607B,1250,ETS-4M-128,6527607B,1,3
AQFN7RFFT0,4410,1,FT1,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-4M-128:6527607B,1250,ETS-4M-128,6527607B,1,2
AQFN7RFFT0,4420,1,FT2,,090QRGTRQ12-G2,3X3,RGT300,,ETS-2-64:6527607B,1250,ETS-2-64,6527607B,1,2
AQFN7RFFT0,4420,1,FT2,,090QRGTRQ12-G2,3X3,RGT300,,ETS-2-64:6527607B,1250,ETS-2-64,6527607B,1,3
AQFN7RFFT0,4420,1,FT2,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-2M-64:6527607B,1250,ETS-2M-64,6527607B,1,2
AQFN7RFFT0,4420,1,FT2,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-2M-64:6527607B,1250,ETS-2M-64,6527607B,1,3
AQFN7RFFT0,4420,1,FT2,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-2-128:6527607B,1250,ETS-2-128,6527607B,1,2
AQFN7RFFT0,4420,1,FT2,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-2-128:6527607B,1250,ETS-2-128,6527607B,1,3
AQFN7RFFT0,4420,1,FT2,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-2M-128:6527607B,1250,ETS-2M-128,6527607B,1,3
AQFN7RFFT0,4420,1,FT2,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-2M-128:6527607B,1250,ETS-2M-128,6527607B,1,2
AQFN7RFFT0,4420,1,FT2,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-4M-128:6527607B,1250,ETS-4M-128,6527607B,1,3
AQFN7RFFT0,4420,1,FT2,,090QRGTRQ12-G2,3X3,RGT300,alt,ETS-4M-128:6527607B,1250,ETS-4M-128,6527607B,1,2
QFN7MNT,4410,1,FT1,,1211DSCR1-G2YK,3X3,DSC300ST,,ETS-2-128:6530035A,8683,ETS-2-128,6530035A,1,1
QFN25,4410,1,FT1,,1212006RGRR-G2,3.5X3.5,RGR300,,ETS-2-64:6553335B,3298,ETS-2-64,6553335B,1,3
QFN25,4410,1,FT1,,1212006RGRR-G2,3.5X3.5,RGR300,alt,ETS-2M-64:6553335B,3298,ETS-2M-64,6553335B,1,3
QFN25,4410,1,FT1,,1212006RGRR-G2,3.5X3.5,RGR300,alt,ETS-2-128:6553335B,3298,ETS-2-128,6553335B,1,3
QFN25,4410,1,FT1,,1212006RGRR-G2,3.5X3.5,RGR300,alt,ETS-2M-128:6553335B,3298,ETS-2M-128,6553335B,1,3
QFN25,4410,1,FT1,,1212006RGRR-G2,3.5X3.5,RGR300,alt,ETS-4M-128:6553335B,3298,ETS-4M-128,6553335B,1,3
QFN7MNT,4410,1,FT1,,1212DSCR2-G2YK,3X3,DSC300ST,,ETS-2-128:6530035A,8448,ETS-2-128,6530035A,1,1
QFN25MNT,4410,1,FT1,,1275B1RUKR-G2K,3X3,RUKST300,,ETS-2-64:6548406A,1250,ETS-2-64,6548406A,1,1
QFN25MNT,4410,1,FT1,,1275B1RUKR-G2K,3X3,RUKST300,alt,ETS-2M-64:6548406A,1250,ETS-2M-64,6548406A,1,1
QFN25MNT,4410,1,FT1,,1275B1RUKR-G2K,3X3,RUKST300,alt,ETS-2-128:6548406A,1250,ETS-2-128,6548406A,1,1
QFN25MNT,4410,1,FT1,,1275B1RUKR-G2K,3X3,RUKST300,alt,ETS-2M-128:6548406A,1250,ETS-2M-128,6548406A,1,1
QFN25MNT,4410,1,FT1,,1275B1RUKR-G2K,3X3,RUKST300,alt,ETS-4M-128:6548406A,1250,ETS-4M-128,6548406A,1,1
QFN25,4410,1,FT1,,1305017RTER-G2,3X3,RTE300,,ETS-0-64:6492420C,2326,ETS-0-64,6492420C,1,1
QFN25,4410,1,FT1,,1305017RTER-G2,3X3,RTE300,alt,ETS-1-64:6492420C,2326,ETS-1-64,6492420C,1,1
QFN25,4410,1,FT1,,1305017RTER-G2,3X3,RTE300,alt,ETS-2-64:6492420C,2326,ETS-2-64,6492420C,1,1
QFN25,4410,1,FT1,,1305017RTER-G2,3X3,RTE300,alt,ETS-1M-64:6492420C,2326,ETS-1M-64,6492420C,1,1
QFN25,4410,1,FT1,,1305017RTER-G2,3X3,RTE300,alt,ETS-2M-64:6492420C,2326,ETS-2M-64,6492420C,1,1
QFN25,4410,1,FT1,,1305017RTER-G2,3X3,RTE300,alt,ETS-2-128:6492420C,2326,ETS-2-128,6492420C,1,1
QFN25,4410,1,FT1,,1305017RTER-G2,3X3,RTE300,alt,ETS-2M-128:6492420C,2326,ETS-2M-128,6492420C,1,1
QFN25,4410,1,FT1,,1305017RTER-G2,3X3,RTE300,alt,ETS-4M-128:6492420C,2326,ETS-4M-128,6492420C,1,1
QFN25,4410,1,FT1,,1305017RTER-G2,3X3,RTE300,alt,ETS-S-64:6492420C,2326,ETS-S-64,6492420C,1,1
QFN25,4410,1,FT1,,1305017RTER-G2,3X3,RTE300,alt,ETS-2Q-64:6492420C,2326,ETS-2Q-64,6492420C,1,1
QFN25,4410,1,FT1,,1306051RHRR-G2,5.5X3.5,RHR300,,ETS-2-64:6555639A,1630,ETS-2-64,6555639A,1,2
QFN25,4410,1,FT1,,1306051RHRR-G2,5.5X3.5,RHR300,alt,ETS-2M-64:6555639A,1630,ETS-2M-64,6555639A,1,2
QFN25,4410,1,FT1,,1306051RHRR-G2,5.5X3.5,RHR300,alt,ETS-2-128:6555639A,1630,ETS-2-128,6555639A,1,2
QFN25,4410,1,FT1,,1306051RHRR-G2,5.5X3.5,RHR300,alt,ETS-2M-128:6555639A,1630,ETS-2M-128,6555639A,1,2
QFN25,4410,1,FT1,,1306051RHRR-G2,5.5X3.5,RHR300,alt,ETS-4M-128:6555639A,1630,ETS-4M-128,6555639A,1,2
QFN25DBAKE,4410,1,FT1,,1311031RHAR-G2,6X6,RHA300,,ETS-2-64:6542777B,1095,ETS-2-64,6542777B,1,1
QFN25DBAKE,4410,1,FT1,,1311031RHAR-G2,6X6,RHA300,alt,ETS-2M-64:6542777B,1095,ETS-2M-64,6542777B,1,1
QFN25DBAKE,4410,1,FT1,,1311031RHAR-G2,6X6,RHA300,alt,ETS-2-128:6542777B,1095,ETS-2-128,6542777B,1,1
QFN25DBAKE,4410,1,FT1,,1311031RHAR-G2,6X6,RHA300,alt,ETS-2M-128:6542777B,1095,ETS-2M-128,6542777B,1,1
QFN25DBAKE,4410,1,FT1,,1311031RHAR-G2,6X6,RHA300,alt,ETS-4M-128:6542777B,1095,ETS-4M-128,6542777B,1,1
QFN7MNT,4410,1,FT1,,1312DRCR1-G2KY,3X3,DRCST300,,ETS-2-64:6553054A,6949,ETS-2-64,6553054A,1,1
QFN7MNT,4410,1,FT1,,1312DRCR1-G2KY,3X3,DRCST300,alt,ETS-2M-64:6553054A,6949,ETS-2M-64,6553054A,1,1
QFN7MNT,4410,1,FT1,,1312DRCR1-G2KY,3X3,DRCST300,alt,ETS-2-128:6553054A,6949,ETS-2-128,6553054A,1,1
QFN7MNT,4410,1,FT1,,1312DRCR1-G2KY,3X3,DRCST300,alt,ETS-2M-128:6553054A,6949,ETS-2M-128,6553054A,1,1
QFN7MNT,4410,1,FT1,,1312DRCR1-G2KY,3X3,DRCST300,alt,ETS-4M-128:6553054A,6949,ETS-4M-128,6553054A,1,1
QFN14VMTPE,4410,1,FT1,,1622IDRCR-RQR&,3X3,DRCVTT,,ETS-2-64:6588064A,1250,ETS-2-64,6588064A,1,1
QFN14VMTPE,4410,1,FT1,,1622IDRCR-RQR&,3X3,DRCVTT,alt,ETS-2M-64:6588064A,1250,ETS-2M-64,6588064A,1,1
QFN14VMTPE,4410,1,FT1,,1622IDRCR-RQR&,3X3,DRCVTT,alt,ETS-2-128:6588064A,1250,ETS-2-128,6588064A,1,1
QFN14VMTPE,4410,1,FT1,,1622IDRCR-RQR&,3X3,DRCVTT,alt,ETS-2M-128:6588064A,1250,ETS-2M-128,6588064A,1,1
QFN14VMTPE,4410,1,FT1,,1622IDRCR-RQR&,3X3,DRCVTT,alt,ETS-4M-128:6588064A,1250,ETS-4M-128,6588064A,1,1
AQFNRFXRAY,4410,1,FT1,,1632QRSMTQ1-G2,4X4,RSM300,,ETS-2-64:6541533C,1250,ETS-2-64,6541533C,1,1
AQFNRFXRAY,4410,1,FT1,,1632QRSMTQ1-G2,4X4,RSM300,alt,ETS-2M-64:6541533C,1250,ETS-2M-64,6541533C,1,1
AQFNRFXRAY,4410,1,FT1,,1632QRSMTQ1-G2,4X4,RSM300,alt,ETS-2-128:6541533C,1250,ETS-2-128,6541533C,1,1
AQFNRFXRAY,4410,1,FT1,,1632QRSMTQ1-G2,4X4,RSM300,alt,ETS-2M-128:6541533C,1250,ETS-2M-128,6541533C,1,1
AQFNRFXRAY,4410,1,FT1,,1632QRSMTQ1-G2,4X4,RSM300,alt,ETS-4M-128:6541533C,1250,ETS-4M-128,6541533C,1,1
QFN25,4410,1,FT1,,1640ARSLR1-G2K,6X6,RSL300,,ETS-2-64:6517701E,1208,ETS-2-64,6517701E,1,1
QFN25,4410,1,FT1,,1640ARSLR1-G2K,6X6,RSL300,alt,ETS-2M-64:6517701E,1208,ETS-2M-64,6517701E,1,1
QFN25,4410,1,FT1,,1640ARSLR1-G2K,6X6,RSL300,alt,ETS-2-128:6517701E,1208,ETS-2-128,6517701E,1,1
QFN25,4410,1,FT1,,1640ARSLR1-G2K,6X6,RSL300,alt,ETS-2M-128:6517701E,1208,ETS-2M-128,6517701E,1,1
QFN25,4410,1,FT1,,1640ARSLR1-G2K,6X6,RSL300,alt,ETS-4M-128:6517701E,1208,ETS-4M-128,6517701E,1,1
QFN25DBAKE,4410,1,FT1,,202027ARSLR-G2,6X6,RSL300,alt,ETM-5-128:6570166B,3777,ETM-5-128,6570166B,1,1
QFN7DBAKE,4410,1,FT1,,202027DRSLR-G2,6X6,RSL300,alt,ETM-5-128:6570166B,3858,ETM-5-128,6570166B,1,1
QFN25DBAKE,4410,1,FT1,,202027KRSLR-G2,6X6,RSL300,alt,ETM-5-128:6570166B,3652,ETM-5-128,6570166B,1,1
QFN25DBAKE,4410,1,FT1,,202027LRSLR-G2,6X6,RSL300,alt,ETM-5-128:6570166B,3587,ETM-5-128,6570166B,1,1
QFN7DBAKE,4410,1,FT1,,204036RHAR1-G2,6X6,RHA300,,ETS-2-64:6518648B,1022,ETS-2-64,6518648B,1,1
QFN7DBAKE,4410,1,FT1,,204036RHAR1-G2,6X6,RHA300,alt,ETS-2M-64:6518648B,1022,ETS-2M-64,6518648B,1,1
QFN7DBAKE,4410,1,FT1,,204036RHAR1-G2,6X6,RHA300,alt,ETS-2-128:6518648B,1022,ETS-2-128,6518648B,1,1
QFN7DBAKE,4410,1,FT1,,204036RHAR1-G2,6X6,RHA300,alt,ETS-2M-128:6518648B,1022,ETS-2M-128,6518648B,1,1
QFN7DBAKE,4410,1,FT1,,204036RHAR1-G2,6X6,RHA300,alt,ETS-4M-128:6518648B,1022,ETS-4M-128,6518648B,1,1
QFN5YFFCHP,4410,1,FT1,,2097RWKT3-LQN&,2X2,RWKGFCST,,ETM-2-64:6580605B,9276,ETM-2-64,6580605B,1,1
QFN5YFFCHP,4410,1,FT1,,2097RWKT3-LQN&,2X2,RWKGFCST,alt,ETM-4-64:6580605B,9276,ETM-4-64,6580605B,1,1
QFN5YFFCHP,4410,1,FT1,,2097RWKT3-LQN&,2X2,RWKGFCST,alt,ETM-5-128:6580605B,9276,ETM-5-128,6580605B,1,1
QFN5YFFCHP,4410,1,FT1,,2097RWKT3-LQN&,2X2,RWKGFCST,alt,ETS-2-64:6580605B,9276,ETS-2-64,6580605B,1,1
QFN5YFFCHP,4410,1,FT1,,2097RWKT3-LQN&,2X2,RWKGFCST,alt,ETS-2M-64:6580605B,9276,ETS-2M-64,6580605B,1,1
QFN5YFFCHP,4410,1,FT1,,2097RWKT3-LQN&,2X2,RWKGFCST,alt,ETS-2-128:6580605B,9276,ETS-2-128,6580605B,1,1
QFN5YFFCHP,4410,1,FT1,,2097RWKT3-LQN&,2X2,RWKGFCST,alt,ETS-2Q-64:6580605B,9276,ETS-2Q-64,6580605B,1,1
QFN5YFFCHP,4410,1,FT1,,2097RWKT3-LQN&,2X2,RWKGFCST,alt,ETS-2M-128:6580605B,9276,ETS-2M-128,6580605B,1,1
QFN5YFFCHP,4410,1,FT1,,2097RWKT3-LQN&,2X2,RWKGFCST,alt,ETS-4M-128:6580605B,9276,ETS-4M-128,6580605B,1,1
AQFNRFXRAY,4410,1,FT1,,2133AQRGTRQ1-L,3X3,RGT,,ETS-0-64:6513992A,1250,ETS-0-64,6513992A,1,1
AQFNRFXRAY,4410,1,FT1,,2133AQRGTRQ1-L,3X3,RGT,alt,ETS-1-64:6513992A,1250,ETS-1-64,6513992A,1,1
AQFNRFXRAY,4410,1,FT1,,2133AQRGTRQ1-L,3X3,RGT,alt,ETS-2-64:6513992A,1250,ETS-2-64,6513992A,1,1
AQFNRFXRAY,4410,1,FT1,,2133AQRGTRQ1-L,3X3,RGT,alt,ETS-1M-64:6513992A,1250,ETS-1M-64,6513992A,1,1
AQFNRFXRAY,4410,1,FT1,,2133AQRGTRQ1-L,3X3,RGT,alt,ETS-2M-64:6513992A,1250,ETS-2M-64,6513992A,1,1
AQFNRFXRAY,4410,1,FT1,,2133AQRGTRQ1-L,3X3,RGT,alt,ETS-2-128:6513992A,1250,ETS-2-128,6513992A,1,1
AQFNRFXRAY,4410,1,FT1,,2133AQRGTRQ1-L,3X3,RGT,alt,ETS-2M-128:6513992A,1250,ETS-2M-128,6513992A,1,1
AQFNRFXRAY,4410,1,FT1,,2133AQRGTRQ1-L,3X3,RGT,alt,ETS-4M-128:6513992A,1250,ETS-4M-128,6513992A,1,1
AQFNRFXRAY,4410,1,FT1,,2133AQRGTRQ1-L,3X3,RGT,alt,ETS-S-64:6513992A,1250,ETS-S-64,6513992A,1,1
AQFNRFXRAY,4410,1,FT1,,2133AQRGTRQ1-L,3X3,RGT,alt,ETS-2Q-64:6513992A,1250,ETS-2Q-64,6513992A,1,1
QFN7,4410,1,FT1,,220IRVAR1-ZQN#,3.5X3.5,RVA,alt,ETM-5-128:6529762A,701,ETM-5-128,6529762A,1,1
QFN7V,4410,1,FT1,,24075TRGTR-G2Y,3X3,RGT300LLF,,ETS-0-64:6484140A,3597,ETS-0-64,6484140A,1,1
QFN7V,4410,1,FT1,,24075TRGTR-G2Y,3X3,RGT300LLF,alt,ETS-1-64:6484140A,3597,ETS-1-64,6484140A,1,1
QFN7V,4410,1,FT1,,24075TRGTR-G2Y,3X3,RGT300LLF,alt,ETS-2-64:6484140A,3597,ETS-2-64,6484140A,1,1
QFN7V,4410,1,FT1,,24075TRGTR-G2Y,3X3,RGT300LLF,alt,ETS-1M-64:6484140A,3597,ETS-1M-64,6484140A,1,1
QFN7V,4410,1,FT1,,24075TRGTR-G2Y,3X3,RGT300LLF,alt,ETS-2M-64:6484140A,3597,ETS-2M-64,6484140A,1,1
QFN7V,4410,1,FT1,,24075TRGTR-G2Y,3X3,RGT300LLF,alt,ETS-2-128:6484140A,3597,ETS-2-128,6484140A,1,1
QFN7V,4410,1,FT1,,24075TRGTR-G2Y,3X3,RGT300LLF,alt,ETS-2M-128:6484140A,3597,ETS-2M-128,6484140A,1,1
QFN7V,4410,1,FT1,,24075TRGTR-G2Y,3X3,RGT300LLF,alt,ETS-4M-128:6484140A,3597,ETS-4M-128,6484140A,1,1
QFN7V,4410,1,FT1,,24075TRGTR-G2Y,3X3,RGT300LLF,alt,ETS-S-64:6484140A,3597,ETS-S-64,6484140A,1,1
QFN7V,4410,1,FT1,,24075TRGTR-G2Y,3X3,RGT300LLF,alt,ETS-2Q-64:6484140A,3597,ETS-2Q-64,6484140A,1,1
QFN25V,4410,1,FT1,,24250RGER1-G2Y,4X4,RGE300LLF,,ETM-2-64:6556725A,1336,ETM-2-64,6556725A,1,1
QFN25V,4410,1,FT1,,24250RGER1-G2Y,4X4,RGE300LLF,alt,ETM-4-64:6556725A,1336,ETM-4-64,6556725A,1,1
QFN25V,4410,1,FT1,,24250RGER1-G2Y,4X4,RGE300LLF,alt,ETM-5-128:6556725A,1336,ETM-5-128,6556725A,1,1
QFN25V,4410,1,FT1,,24250RGER1-G2Y,4X4,RGE300LLF,alt,ETS-2-64:6556725A,1336,ETS-2-64,6556725A,1,1
